"""Delta Pro Servis"" ЧП",Административные учреждения,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ЛАБЗАК, 2А",2.646151802
"""Чиланзор Дента Люкс"" ООО Стоматология",Административные учреждения,"Узбекистан, 100135, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-Ц, 8 А",1.293209373
"""HuntkeyDIY.Uz"" ЧП",Административные учреждения,"г. Ташкент, Шайхантаурский район, ул. Олмазор, д. 29",1.151520955
Стоматология Sadaf,Административные учреждения,"ул. Мирзо-Улугбека, 51",4.944926922
Omax Stom,Административные учреждения,"1-проезд Мукими, 4",3.443553105
Lor-Stom,Административные учреждения,"м-в Юнусабад-4, ул. Ахмада Дониша, 22, оф. 28",4.544696132
"""Be Pro Solutions"" ООО",Административные учреждения,"100118, г. Ташкент, Чиланзарский район, ул. Кирк-Киз, д. 10",4.389648734
"""Bravo Pharma"" ИП ООО Лабораторные исследования",Административные учреждения,"100031, г. Ташкент, Мирабадский район, ул. Афросиаб, д. 6А",1.257783223
"""Мир матрасов"" (""Miracle Dream"" ЧП) Магазин (4)",Административные учреждения,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ДАРХОН,",4.503428794
"""Sharm"" (""Formula Sharm"" ЧП) Салон красоты",Административные учреждения,"Узбекистан, 100025, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МИРЗО УЛУГБЕКА, 87",1.926987642
"""Razzione"" (""Black Fox Organica"" ООО)",Административные учреждения,"г. Ташкент, Мирзо-Улугбекский район, ул. Осиё",4.128073573
"""Profi"" Имидж студия",Административные учреждения,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. АБДУЛЛЫ КАДЫРИ,",4.639862336
"""Qabul"" ООО",Административные учреждения,"Узбекистан, 100000, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ШАРАФОБОД, 3/2",1.496030818
"""Maxam-Uzbekistan"" ООО ИП",Административные учреждения,"Узбекистан, 100031, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АФРОСИАБ, 12 А",1.071776756
"""Dildora Style"" ООО",Административные учреждения,"Узбекистан, 100011, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. АБДУЛЛЫ КАДЫРИ, 10 А",4.659371079
"""Campalia Glass"" (""Campalia"" ИП ООО)",Административные учреждения,"Узбекистан, 100146, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ОХАНГРАБО, 29",3.288864808
"""Buma"" СП",Административные учреждения,"Узбекистан, 100158, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. ОЛМОС, 74 А",1.378344477
"""Малыш"" (""Гаипова"" ЧП) Магазин (1)",Административные учреждения,"Узбекистан, 100031, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АФРОСИАБ, 12 А",2.088274859
"""Shafak Tekstil"" СП ООО",Административные учреждения,"г. Ташкент, Яшнободский район, ул. Зохидова, д. 3А",4.220506279
"""Algoritm Plata"" ООО",Административные учреждения,"Узбекистан, 100208, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. СУГАЛЛИ-ОТА, 80, кв. 8",3.29744703
Ветеринарный отдел Учтепинского р-на,Административные учреждения,"Узбекистан, Ташкент, УЧТЕПИНСКИЙ РАЙОН, пр. 4-й ЛОЧИН, 11",4.121503263
"""Nur Vet"" Ветеринарная клиника (""Nur Vet Farm Servis"" ЧП) филиал 3",Административные учреждения,"г. Ташкент, Чиланзарский район, ул. Катартал, д. 28",3.101325452
"""UD-Audifon"" СП ООО",Административные учреждения,"Узбекистан, 100096, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ЛУТФИ, 45, офис 3",2.442974077
"""Global Sim Logist"" ООО",Административные учреждения,"Узбекистан, Ташкентская область, Зангиатинский р-н, ул. НОМДАНАК, 1 А",3.569417179
"""Fresenius Medical Care""  Представительство (Германия)",Административные учреждения,"Узбекистан, 100022, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, м-в БАШЛЫК, 8, офис 57",4.886764311
"""Denis Med"" ООО",Административные учреждения,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. КИЧИК ХАЛКА ЙУЛИ, 16/3",1.160833621
"""Ab Form Sistem"" ООО Фирма оптовой торговли",Административные учреждения,"Узбекистан, 100047, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. БОТКИНА, 6",1.734242795
"""Med Proline"" ООО",Административные учреждения,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МИРЗО УЛУГБЕКА, 89/19",2.234469412
"""Big-Prom-Servis"" ООО",Административные учреждения,"Узбекистан, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ЧИЛАНЗАРСКАЯ, 2/2",4.922917444
Abc World Translation,Административные учреждения,"улица Нукус, 2А",1.727798591
"""New Rieltor"" ЧП",Административные учреждения,"г. Ташкент, Чиланзарский район, м-в Чиланзар-16, д. 4",4.327113787
Юнусабадский суд по уголовным делам,Административные учреждения,"Узбекистан, 100084, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 133",1.003462877
Центр поддержки предпринимательства и фермерства РУз ННО,Административные учреждения,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. НУКУССКАЯ, 77 А",2.836454207
"""Virtus Leo"" Адвокатская фирма",Административные учреждения,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ОККУРГОН, 20/2",1.582157304
"""Tashkent Business Advocate"" АБ",Административные учреждения,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. БОГИШАМОЛ, 160",4.581719937
Нотариальная контора №9 Учтепинского района,Административные учреждения,"Узбекистан, Ташкент, УЧТЕПИНСКИЙ РАЙОН, м-в ЧИЛАНЗАР-11, 43",4.369396818
Нотариальная контора №4 Олмазорского района,Административные учреждения,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. ТАЛАБАЛАР, 54",4.549519527
"""Shbs Deklarant Servis"" ЧП",Административные учреждения,"г. Ташкент, Мирабадский район, ул. Афросиаб, д. 29А",2.832506477
"""Diyora Servis Kommunal"" ТЧСЖ",Административные учреждения,"Узбекистан, 100204, Ташкент, ЯШНАБАДСКИЙ РАЙОН, м-в АВИАСОЗЛАР-1, 117",1.925895676
Городское управление канализации "СУВСОЗ",Административные учреждения,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, пр. 3-й НИЁЗБЕК ЙУЛИ, 7",3.25989699
"""Ташкентская дистанция защитных лесонасаждений""",Административные учреждения,"г. Ташкент, Мирабадский район, ул. Эски Сарикул, д. 113/10",4.599479899
